Region,Sub Region,City,City Index,State,Year,MMWR Week,Lookup Index,Deaths_Pneumonia_and_Influenza,Average LST_degC,Average_NDVI,TotalpopA,Malepop,pctmale,Femalepop,Medianage,TotalpopB,Age60andover,pct60andover,Age65andover,pct65andover,Age75andover,pct75andover,TotalpopC,Whitepop,pct_white,Blackpop,pct_black,AmericanIndian_AlaskaNativepop,Asianpop,NativeHawaiian_PacificIslanderpop,Otherpop
New England & Mid Atlantic,New England,Boston,6,MA,2011,10,2011_10,17,5.59,3680.6,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,11,2011_11,15,10.8,3680.6,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,12,2011_12,11,9.23,3741.32,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,13,2011_13,18,12.03,3765.62,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,14,2011_14,19,13.76,3821.91,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,15,2011_15,17,16.9,3896.96,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,16,2011_16,10,14.06,4026.91,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,17,2011_17,12,23.55,4806.6,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,18,2011_18,15,22.24,4806.6,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,19,2011_19,12,17.89,5112.04,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,20,2011_20,11,24.37,5162.94,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,21,2011_21,9,26.97,6035.13,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,22,2011_22,9,23.35,6689.27,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,23,2011_23,9,26.35,6757.73,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,24,2011_24,5,26.53,6928.87,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,25,2011_25,17,26.42,6928.87,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,26,2011_26,13,24.22,7004.79,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,27,2011_27,6,28.42,7004.79,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,28,2011_28,14,30.08,6996.6,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,29,2011_29,13,32.85,6993.33,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,30,2011_30,11,27.84,6997.18,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,31,2011_31,7,29.23,7002.33,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,32,2011_32,17,24.62,7029.54,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,33,2011_33,8,28.28,7192.79,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,34,2011_34,10,26.71,7192.79,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,35,2011_35,13,26.11,6994.94,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,36,2011_36,8,23.26,6961.96,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,37,2011_37,13,24.13,6822.26,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,38,2011_38,11,19.9,6717.48,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,39,2011_39,11,21.44,6658.95,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,40,2011_40,11,18.1,6512.62,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,41,2011_41,11,20.92,6512.62,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,42,2011_42,12,17.02,5950.29,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,43,2011_43,15,12.4,5950.29,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,44,2011_44,12,8.11,5671.81,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,45,2011_45,16,12.92,5560.42,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,46,2011_46,13,11.01,5204.43,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,47,2011_47,16,10.56,4729.77,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,48,2011_48,15,7.76,4741.27,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,49,2011_49,10,6.12,4810.29,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,50,2011_50,13,4.87,4810.29,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,51,2011_51,12,2.69,4683.55,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,52,2011_52,10,4.13,4662.42,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2011,53,2011_53,0,,,624969,296744,0.474813951,328225,37.1,624969,92071,0.147320907,64232,0.102776298,30446,0.048716016,624969,333558,0.533719272,161596,0.258566425,1594,56844,60,45563
New England & Mid Atlantic,New England,Boston,6,MA,2012,1,2012_1,10,2.69,4321.31,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,2,2012_2,12,2.64,4321.31,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,3,2012_3,16,-2.13,4261.62,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,4,2012_4,13,1.75,4237.75,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,5,2012_5,15,3.59,4148.71,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,6,2012_6,17,4.85,4030,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,7,2012_7,17,4.12,4023.66,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,8,2012_8,13,3.58,3985.6,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,9,2012_9,14,7.3,3985.6,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,10,2012_10,16,7.99,4023.67,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,11,2012_11,7,14.35,4030.02,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,12,2012_12,11,24.65,4094.18,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,13,2012_13,17,13.59,4142.31,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,14,2012_14,12,14.18,4209.73,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,15,2012_15,11,18.03,4378.29,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,16,2012_16,16,28.05,4378.29,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,17,2012_17,9,19.65,5629.69,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,18,2012_18,16,18.99,5629.69,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,19,2012_19,10,23.4,6139.76,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,20,2012_20,7,23.07,6343.79,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,21,2012_21,17,25.26,6609.16,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,22,2012_22,5,25.14,6963,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,23,2012_23,14,22.52,6967.59,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,24,2012_24,8,25.5,6995.1,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,25,2012_25,13,28.3,6995.1,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,26,2012_26,16,27.69,7060.6,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,27,2012_27,6,29.66,7071.52,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,28,2012_28,10,32.03,7021.61,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,29,2012_29,8,31.58,6984.17,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,30,2012_30,7,28.65,7017.35,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,31,2012_31,4,29.02,7100.31,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,32,2012_32,15,27.43,7100.31,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,33,2012_33,9,27.72,7025.48,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,34,2012_34,12,22.91,7025.48,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,35,2012_35,8,27.98,7004.23,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,36,2012_36,11,26.97,6995.73,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,37,2012_37,11,24.7,6962.93,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,38,2012_38,8,21.18,6919.19,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,39,2012_39,14,22,6845.3,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,40,2012_40,19,15.14,6401.94,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,41,2012_41,10,12.31,6401.94,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,42,2012_42,13,16.64,5504.61,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,43,2012_43,12,16.95,5355.06,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,44,2012_44,21,12.05,5157.08,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,45,2012_45,15,9.64,5008.6,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,46,2012_46,17,9.64,4979.66,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,47,2012_47,15,8.66,4907.31,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,48,2012_48,14,5.35,4907.31,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,49,2012_49,10,7.07,4828.6,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,50,2012_50,19,5.53,4828.6,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,51,2012_51,23,1.06,4641.6,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,52,2012_52,0,1.58,4566.81,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2012,53,2012_53,0,,,637516,306561,0.480867931,330955,38.7,637516,93873,0.147248069,67252,0.105490686,31125,0.048822304,637516,340877,0.5346956,166148,0.260617773,2300,58186,0,38788
New England & Mid Atlantic,New England,Boston,6,MA,2013,1,2013_1,21,-2.46,3577.01,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,2,2013_2,28,4.11,3181.1,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,3,2013_3,26,0.06,3590.4,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,4,2013_4,31,-3.25,4136.13,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,5,2013_5,12,-2.5,3990.68,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,6,2013_6,18,-1.08,3117.98,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,7,2013_7,13,0.57,3117.98,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,8,2013_8,17,-1.45,1681.06,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,9,2013_9,17,2.98,1441.58,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,10,2013_10,8,0.31,2398.8,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,11,2013_11,17,2.16,3116.71,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
New England & Mid Atlantic,New England,Boston,6,MA,2013,12,2013_12,10,0.03,3337.99,644710,308191,0.478030432,336519,37.3,644710,97253,0.150847668,68033,0.105524965,30598,0.047460098,644710,341007,0.528930837,155619,0.241378294,3161,57743,0,58095
